"","sp","x","y","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"236","cirrhosus",-59.1187,3.0125,26.2320003509521,8.44200038909912,78.4280776977539,63.4178695678711,32.1160011291504,21.3519992828369,10.7640018463135,25.5706672668457,26.0373344421387,27.1259994506836,25.5706672668457,1665,344,62,72.0594635009766,867,192,208,867
"237","cirrhosus",-59.2333,3.1667,24.3608341217041,8.19766616821289,78.9756011962891,59.7022552490234,30.0879993438721,19.7080001831055,10.3799991607666,23.7946662902832,24.1046676635742,25.2153339385986,23.7946662902832,1711,335,60,69.5188751220703,882,185,238,882
"238","cirrhosus",-58.8117,3.1915,26.7186660766602,8.24199867248535,78.6450500488281,60.6497383117676,32.4679985046387,21.988000869751,10.4799976348877,26.1493339538574,27.3633327484131,27.5946655273438,26.1493339538574,1711,348,55,75.8739852905273,938,181,200,938
"239","cirrhosus",-58.7783,3.2675,26.7743339538574,8.26933288574219,79.1778259277344,59.729133605957,32.5200004577637,22.076000213623,10.4440002441406,26.2279987335205,27.4093322753906,27.6426658630371,26.2279987335205,1738,355,52,72.9972229003906,926,187,190,926
"240","cirrhosus",-73.8833,3.2833,25.6081657409668,9.90100002288818,78.5793762207031,69.4475402832031,32.3159980773926,19.7159996032715,12.5999984741211,24.9039993286133,26.5466651916504,26.5466651916504,24.7046661376953,2993,424,75,44.9832000732422,1137,321,321,995
"241","cirrhosus",-58.75,3.3,26.6936664581299,8.26799964904785,79.1953964233398,59.8614463806152,32.4360008239746,21.996000289917,10.4400005340576,26.1539993286133,27.5626659393311,27.5626659393311,26.1539993286133,1743,354,52,71.0824890136719,907,197,197,907
"242","cirrhosus",-59.7899,3.3692,27.8334999084473,8.79966640472412,78.4283905029297,76.1761474609375,33.9200019836426,22.7000007629395,11.2200012207031,26.9026660919189,27.8493328094482,28.742000579834,26.8286666870117,1622,363,33,88.7652587890625,952,104,217,874
"243","cirrhosus",-61.6667,3.4167,26.5648326873779,9.32966613769531,85.7505874633789,58.7251129150391,32.2120018005371,21.3319988250732,10.8800029754639,25.8033332824707,26.732666015625,27.042667388916,25.7059993743896,2048,331,78,51.8034896850586,909,260,358,841
"244","cirrhosus",-58.233,3.506,26.5906658172607,8.55399990081787,79.7055587768555,60.1828193664551,32.5319976806641,21.7999992370605,10.7319984436035,26.1319999694824,27.474666595459,27.474666595459,26.1079998016357,1888,345,61,62.8253440856934,918,210,210,318
"245","cirrhosus",-59.3,3.75,27.2948341369629,8.71500015258789,79.7784729003906,60.9231491088867,33.2719993591309,22.3479995727539,10.923999786377,26.6733341217041,27.03733253479,28.139331817627,26.6660003662109,1636,357,58,72.284912109375,849,194,219,806
"246","cirrhosus",-56.1333,3.8,25.4845008850098,9.10899925231934,76.6750869750977,77.6800842285156,32.431999206543,20.5520000457764,11.8799991607666,25.2066669464111,26.5693340301514,26.5693340301514,24.6760005950928,2328,379,57,51.1022491455078,973,220,220,579
"247","cirrhosus",-56.1902,3.9296,24.6511669158936,9.02166652679443,76.7932205200195,77.0436019897461,31.4519996643066,19.7040004730225,11.7479991912842,24.3366661071777,25.7193336486816,25.7193336486816,23.8279991149902,2287,377,64,53.0351982116699,989,237,237,498
"248","cirrhosus",-52.67,4,25.5973339080811,8.66666603088379,76.5065994262695,46.7347145080566,31.935998916626,20.6079998016357,11.3279991149902,25.5486660003662,26.1879997253418,26.1879997253418,25.0353336334229,3070,451,74,47.7501487731934,1173,299,299,964
"249","cirrhosus",-70.1799,4.0002,26.4085006713867,9.02299976348877,75.1415786743164,88.2765197753906,33.3359985351562,21.3279991149902,12.007999420166,25.2999992370605,27.1380004882812,27.53733253479,25.2999992370605,2718,433,31,59.6668434143066,1154,164,197,1154
"250","cirrhosus",-73.6266,4.142,24.425666809082,8.69799995422363,77.9390640258789,80.0411605834961,30.1240005493164,18.9640007019043,11.1599998474121,24.0860004425049,25.5146675109863,25.5146675109863,23.4260005950928,3312,467,67,46.6157875061035,1282,334,334,1140
"251","cirrhosus",-59.0385,4.151,26.7449989318848,8.33133316040039,79.8632354736328,55.248161315918,32.3520011901855,21.9200000762939,10.4320011138916,26.3866672515869,27.5393333435059,27.5393333435059,26.2626667022705,1892,344,63,62.4977912902832,906,244,244,272
"252","cirrhosus",-59.0833,4.1667,26.4981670379639,8.28499984741211,79.9710464477539,54.9569435119629,32.0639991760254,21.7040004730225,10.3599987030029,26.1513328552246,26.0733337402344,27.2880001068115,26.0133323669434,1776,347,66,66.506706237793,890,220,243,223
"254","cirrhosus",-58.9093,4.2496,26.6208324432373,8.26366710662842,79.7651214599609,55.5770835876465,32.1720008850098,21.8120002746582,10.3600006103516,26.3120002746582,27.4160003662109,27.4160003662109,26.0900001525879,1999,372,64,62.0573501586914,955,235,235,325
"255","cirrhosus",-54.7395,4.2673,23.9816665649414,8.86133289337158,79.7456207275391,62.6403694152832,30.3999996185303,19.2880001068115,11.1119995117188,23.7666664123535,24.8526668548584,24.8526668548584,23.2853336334229,2497,376,89,42.4713668823242,977,307,307,632
"256","cirrhosus",-58.5098,4.2846,26.621000289917,8.41133308410645,79.3821563720703,58.3000106811523,32.3320007324219,21.7360000610352,10.5960006713867,26.3373336791992,27.4546661376953,27.4546661376953,26.0300006866455,2136,382,65,56.7672348022461,972,250,250,395
"257","cirrhosus",-58.8096,4.333,24.6149997711182,8.30866622924805,79.4024047851562,56.2775421142578,30.2119998931885,19.7480010986328,10.4639987945557,24.4200000762939,25.4093341827393,25.4093341827393,24.0200004577637,1906,347,75,60.3974647521973,898,247,247,294
"258","cirrhosus",-58.85,4.3333,26.5003337860107,8.32266712188721,79.7190246582031,56.2035026550293,32.068000793457,21.6280002593994,10.4400005340576,26.2220001220703,27.2993335723877,27.2993335723877,25.9373340606689,1966,365,70,58.5968017578125,907,239,239,302
"259","cirrhosus",-58.85,4.3667,26.6976661682129,8.36066627502441,79.8078002929688,56.5811996459961,32.2840003967285,21.8079986572266,10.476001739502,26.4179992675781,27.5006675720215,27.5006675720215,26.1333332061768,1971,364,66,63.4234733581543,955,236,236,321
"260","cirrhosus",-58.8667,4.3833,26.6831665039062,8.36899948120117,79.7047729492188,57.1534385681152,32.2959976196289,21.7959995269775,10.4999980926514,26.423999786377,27.4946670532227,27.4946670532227,26.1040000915527,1967,353,66,58.290096282959,904,243,243,312
"261","cirrhosus",-58.9212,4.3837,26.571834564209,8.29299926757812,79.8017654418945,56.5051574707031,32.0960006713867,21.7040004730225,10.3920001983643,26.3166675567627,27.3693332672119,27.3693332672119,25.9946670532227,2005,348,69,54.2454795837402,894,252,252,338
"262","cirrhosus",-58.9125,4.4001,26.6844997406006,8.3410005569458,79.8640365600586,57.05224609375,32.2439994812012,21.7999992370605,10.4440002441406,26.4320011138916,27.490665435791,27.490665435791,26.1006660461426,1981,355,71,55.8197021484375,895,242,242,338
"264","cirrhosus",-58.7667,4.45,25.6340007781982,8.30466651916504,79.6076278686523,57.3902778625488,31.1959991455078,20.7639999389648,10.431999206543,25.4286670684814,26.4340000152588,26.4340000152588,25.0046672821045,1965,357,80,59.3330459594727,929,265,265,287
"265","cirrhosus",-58.7533,4.4609,26.548999786377,8.36066627502441,79.8078155517578,57.3436622619629,32.1160011291504,21.6400012969971,10.4759998321533,26.3386669158936,27.3426666259766,27.3426666259766,25.9213333129883,2108,373,70,58.5147399902344,985,249,249,355
"266","cirrhosus",-59.0887,4.494,26.6003341674805,8.30266666412354,80.2965850830078,53.8683090209961,32.0559997558594,21.7159996032715,10.3400001525879,26.3680000305176,27.3573341369629,27.3573341369629,26.0473327636719,1951,358,78,54.9458198547363,885,247,247,337
"267","cirrhosus",-61.42,4.55,22.0944995880127,9.89099979400635,88.4072265625,46.8538131713867,27.9440002441406,16.7560005187988,11.1879997253418,21.4506664276123,22.275333404541,22.5433330535889,21.4506664276123,2155,335,55,52.9600677490234,928,193,297,928
"268","cirrhosus",-52.4495,4.5665,25.0240001678467,7.91533327102661,75.2408065795898,42.6191673278809,30.9680004119873,20.4479999542236,10.5200004577637,24.9559993743896,25.5633335113525,25.5853328704834,24.5419998168945,3334,561,91,51.0534820556641,1364,334,349,912
"269","cirrhosus",-58.2,4.5833,26.5423336029053,8.59200000762939,78.4227828979492,61.9967727661133,32.4440002441406,21.488000869751,10.9559993743896,26.3133335113525,27.4186668395996,27.4186668395996,25.8600006103516,2113,349,73,51.4147186279297,936,261,261,405
"270","cirrhosus",-58.6353,4.5838,26.6674995422363,8.32299995422363,79.5089950561523,57.8515815734863,32.2319984436035,21.7639999389648,10.4679985046387,26.4806671142578,27.4733333587646,27.4733333587646,26.0193328857422,2139,364,67,55.5624313354492,970,252,252,395
"271","cirrhosus",-58.71,4.63,26.5583324432373,8.39133262634277,79.8262481689453,58.1203498840332,32.1079978942871,21.5960006713867,10.5119972229004,26.4033336639404,27.3486671447754,27.3486671447754,25.8859996795654,2148,378,68,56.046817779541,979,263,263,390
"272","cirrhosus",-58.7026,4.6355,26.6523342132568,8.37666606903076,79.6260986328125,58.4729919433594,32.2120018005371,21.6920013427734,10.5200004577637,26.4893321990967,27.4506664276123,27.4506664276123,25.9793338775635,2106,353,68,54.5342674255371,957,251,251,396
"273","cirrhosus",-58.6845,4.6715,26.7040004730225,8.35333347320557,79.4043121337891,58.1689720153809,32.2280006408691,21.7080001831055,10.5200004577637,26.5633335113525,27.4926662445068,27.4926662445068,26.0260009765625,2171,386,73,56.8637962341309,988,249,249,401
"274","cirrhosus",-52.3383,4.672,25.7083339691162,7.69599962234497,75.3623199462891,41.2215919494629,31.507999420166,21.2959995269775,10.2119998931885,25.6200008392334,26.2253341674805,26.2666664123535,25.2666664123535,3225,544,68,52.020881652832,1306,290,331,929
"275","cirrhosus",-52.3215,4.7243,25.6778335571289,7.58966684341431,75.0857467651367,41.4351348876953,31.42799949646,21.3199996948242,10.1079998016357,25.5853328704834,26.1986675262451,26.2366676330566,25.2313327789307,3228,539,70,53.8056602478027,1359,270,301,873
"276","cirrhosus",-58.85,4.73,26.6424999237061,8.35166645050049,80.1195983886719,57.3319053649902,32.0839996337891,21.6599998474121,10.423999786377,26.5340003967285,27.4020004272461,27.4020004272461,25.958667755127,2173,367,73,52.9371871948242,963,261,261,413
"277","cirrhosus",-58.7341,4.7309,26.5028324127197,8.30766677856445,79.605842590332,58.2718925476074,31.9680004119873,21.5319995880127,10.4360008239746,26.3800010681152,27.2819995880127,27.2819995880127,25.808666229248,2250,363,64,49.097225189209,955,264,264,474
"278","cirrhosus",-56.8027,4.7398,25.9715003967285,8.73699951171875,77.0458526611328,69.4524688720703,32.2919998168945,20.9519996643066,11.3400001525879,25.7373332977295,26.9553337097168,26.9553337097168,25.211332321167,2162,328,70,47.5318145751953,914,250,250,479
"279","cirrhosus",-59.01,4.75,26.3816661834717,8.2859992980957,80.2595901489258,55.9016609191895,31.7399997711182,21.4160003662109,10.3239994049072,26.3013324737549,27.1066665649414,27.1066665649414,25.7099990844727,2327,381,85,52.290470123291,1011,293,293,430
"280","cirrhosus",-58.8795,4.7511,26.5701675415039,8.31099891662598,80.0674362182617,57.2152900695801,31.9639987945557,21.5839996337891,10.3799991607666,26.4806671142578,27.318000793457,27.318000793457,25.8806667327881,2162,359,66,54.5638084411621,947,276,276,359
"281","cirrhosus",-59.0201,4.8124,26.3455009460449,8.26433277130127,80.4236450195312,55.8620681762695,31.6599998474121,21.3840007781982,10.2759990692139,26.2746658325195,27.0626678466797,27.0626678466797,25.6660003662109,2334,382,90,51.2677116394043,1009,283,283,473
"282","cirrhosus",-54.6,4.8167,24.1166667938232,8.65666675567627,79.7114715576172,62.9277610778809,30.3600006103516,19.5,10.8600006103516,23.9166660308838,24.9713325500488,24.9713325500488,23.4093322753906,2552,381,107,40.0747528076172,978,352,352,607
"283","cirrhosus",-53.276,4.8223,25.2598323822021,8.1743335723877,77.9101486206055,47.7199897766113,31.1440010070801,20.6520004272461,10.492000579834,25.2719993591309,25.8233337402344,25.8513336181641,24.6633338928223,2783,398,84,44.0790977478027,1095,321,338,753
"284","cirrhosus",-56.9063,4.8301,26.7138328552246,8.75566673278809,77.4015884399414,67.8923492431641,32.9879989624023,21.6760005950928,11.3119983673096,26.4726657867432,27.6786670684814,27.6786670684814,25.9753341674805,2110,325,70,48.055965423584,896,250,250,437
"285","cirrhosus",-55.2,4.9333,25.1609992980957,8.8526668548584,78.9570693969727,67.8026123046875,31.5,20.2880001068115,11.2119998931885,24.9866676330566,26.1019992828369,26.1019992828369,24.4073333740234,2375,350,91,40.3481483459473,920,334,334,543
"287","cirrhosus",-59.8667,5.0667,20.7521667480469,8.65633296966553,80.629035949707,51.7466239929199,26.3640003204346,15.6280002593994,10.7360000610352,20.6586666107178,20.1486663818359,21.4300003051758,20.1486663818359,2000,390,51,62.7881622314453,963,189,396,189
"288","cirrhosus",-59.5333,5.0667,24.5781669616699,8.5396671295166,80.8374328613281,54.9325866699219,30.068000793457,19.503999710083,10.564001083374,24.5206661224365,25.2606658935547,25.2606658935547,23.9179992675781,2367,405,105,51.9143524169922,1018,335,335,456
"289","cirrhosus",-54.5166,5.1036,26.2514991760254,8.58500099182129,79.9050750732422,61.6316795349121,32.4039993286133,21.6599998474121,10.7439994812012,26.0633335113525,27.0946674346924,27.0946674346924,25.57200050354,2426,348,88,41.1675071716309,943,317,317,578
"290","cirrhosus",-66.27,5.13,27.4478340148926,11.7116670608521,76.0102920532227,60.7624664306641,35.6800003051758,20.2719993591309,15.4080009460449,26.6806659698486,27.6033325195312,28.234001159668,26.6806659698486,2642,446,24,71.0430221557617,1274,115,304,1274
"291","cirrhosus",-59.8167,5.1333,23.1016674041748,8.67866706848145,80.8370590209961,53.1746940612793,28.6599998474121,17.923999786377,10.7360000610352,22.9646663665771,22.4833335876465,23.7973327636719,22.4833335876465,1873,362,39,72.7607650756836,986,147,349,147
"292","cirrhosus",-58.5035,5.1463,26.5011672973633,8.38700008392334,78.6477890014648,62.1753768920898,32.0559997558594,21.3920001983643,10.6639995574951,26.4593334197998,27.292667388916,27.292667388916,25.7186660766602,2319,358,87,46.939136505127,975,292,292,468
"293","cirrhosus",-58.6997,5.1503,26.1700000762939,8.29800033569336,79.4523162841797,61.261344909668,31.5559997558594,21.1119995117188,10.4440002441406,26.181999206543,26.9160003662109,26.9160003662109,25.3813323974609,2176,383,82,58.3640594482422,1004,282,282,381
"294","cirrhosus",-59.4928,5.1664,24.5191669464111,8.49499988555908,80.7202529907227,55.746467590332,29.9680004119873,19.4440002441406,10.5240001678467,24.4833335876465,25.203332901001,25.203332901001,23.8373336791992,2427,352,103,40.9105072021484,963,335,335,490
"295","cirrhosus",-59.4814,5.18,24.5716667175293,8.48733329772949,80.4944305419922,57.4272689819336,30.0279998779297,19.4839992523193,10.5440006256104,24.5406665802002,25.2733345031738,25.2733345031738,23.8653335571289,2281,355,94,43.9051666259766,931,306,306,485
"296","cirrhosus",-52.916,5.266,25.6473331451416,7.5686674118042,75.6866760253906,44.732105255127,31.2560005187988,21.2560005187988,10,25.6493339538574,26.199333190918,26.199333190918,25.0866661071777,2857,426,54,49.3169631958008,1129,263,263,815
"297","cirrhosus",-58.0833,5.2667,26.8476657867432,8.79533386230469,77.4237060546875,65.6637420654297,32.8959999084473,21.5359992980957,11.3600006103516,26.691333770752,27.7593326568604,27.7593326568604,26.0806655883789,1955,319,72,52.8847732543945,878,260,260,330
"298","cirrhosus",-52.9236,5.2753,25.7390003204346,7.62266683578491,75.8927383422852,45.3021469116211,31.3759994506836,21.3319988250732,10.0440006256104,25.7486667633057,26.2999992370605,26.2999992370605,25.1613330841064,2796,436,68,49.5900611877441,1133,277,277,789
"299","cirrhosus",-66.22,5.3,26.9591674804688,11.7069997787476,75.6461639404297,62.2705688476562,35.2999992370605,19.8239994049072,15.4759998321533,26.1813335418701,27.1339988708496,27.7773323059082,26.1813335418701,2557,439,23,69.0258483886719,1206,118,301,1206
"300","cirrhosus",-59.95,5.3333,22.6474990844727,8.76099967956543,81.24072265625,52.8161811828613,28.2679996490479,17.4839992523193,10.7840003967285,22.5900001525879,22.0193328857422,23.3339996337891,22.0193328857422,1793,353,31,68.906364440918,906,152,364,152
"301","cirrhosus",-66.18,5.35,26.9518337249756,11.7596664428711,75.3052444458008,62.9416656494141,35.3839988708496,19.7679996490479,15.6159992218018,26.3906669616699,27.1386680603027,27.7779998779297,26.1599998474121,2623,450,26,69.7225799560547,1235,138,291,1232
"302","cirrhosus",-57.3167,5.3667,26.9896659851074,8.5,77.216552734375,63.2874526977539,32.9680023193359,21.9599990844727,11.0080032348633,26.7786674499512,27.8946666717529,27.8946666717529,26.292667388916,2038,323,75,49.7901000976562,886,257,257,362
"303","cirrhosus",-67.65,5.4,27.2233333587646,10.1046667098999,74.6944580078125,106.538192749023,35.007999420166,21.4799995422363,13.5279998779297,25.9213333129883,28.1166667938232,28.5873336791992,25.9213333129883,2569,429,22,69.8464050292969,1208,123,127,1208
"304","cirrhosus",-58.1846,5.5333,26.5275001525879,8.58166694641113,77.9867858886719,62.810962677002,32.3520011901855,21.3479995727539,11.0040016174316,26.3899993896484,27.3846664428711,27.3846664428711,25.7786674499512,1938,319,74,48.7490425109863,826,286,286,322
"305","cirrhosus",-53.6729,5.6438,26.5251979827881,7.89325380325317,77.8208160400391,58.1847953796387,32.4714279174805,22.3285713195801,10.1428565979004,26.4119052886963,27.2753963470459,27.2849197387695,25.8531742095947,2141,306,74,41.3312721252441,805,282,289,518
"306","cirrhosus",-57.8644,5.67,26.886999130249,8.78400039672852,77.1609344482422,64.7881317138672,32.9799995422363,21.5960006713867,11.3839988708496,26.6873321533203,27.8026657104492,27.8026657104492,26.1580009460449,2028,329,82,48.7122611999512,890,278,278,373
"307","cirrhosus",-61.0952,5.8,22.8896675109863,9.25733375549316,83.5197982788086,47.7040596008301,28.7159996032715,17.6319999694824,11.0839996337891,22.5993328094482,22.5300006866455,23.4733333587646,22.3800010681152,1983,324,72,47.4561996459961,823,238,488,252
"308","cirrhosus",-61.43,5.98,20.3929996490479,9.07466602325439,80.7641983032227,54.242317199707,26.1200008392334,14.8839998245239,11.2360010147095,20.2313327789307,19.8379993438721,21.0473327636719,19.703332901001,2218,314,65,51.3421974182129,938,223,555,251
"309","cirrhosus",-58.3,6,26.5694999694824,8.34366607666016,81.4811172485352,53.5340728759766,32.007999420166,21.7679996490479,10.2399997711182,26.3293342590332,27.3226661682129,27.3226661682129,26.0066661834717,2303,346,93,44.5648345947266,927,333,333,420
"310","cirrhosus",-58.2833,6.0333,26.5621662139893,8.32766628265381,81.3248825073242,53.5032501220703,32.0039978027344,21.7639999389648,10.2399978637695,26.3199996948242,27.3186664581299,27.3186664581299,25.9986667633057,2298,339,91,44.1113739013672,908,311,311,467
"311","cirrhosus",-67.4167,6.05,27.8133335113525,9.91933345794678,71.6922073364258,125.526557922363,35.9679985046387,22.1319999694824,13.8359985351562,26.3446655273438,29.3826656341553,29.4699993133545,26.3446655273438,2342,421,15,76.8891754150391,1182,84,223,1182
"312","cirrhosus",-68.9681,6.2065,27.4484996795654,9.20366668701172,68.7251052856445,98.8390274047852,35.1800003051758,21.7880001068115,13.3920001983643,26.259334564209,28.0086669921875,28.7813339233398,26.259334564209,2136,370,11,74.948974609375,1048,67,237,1048
"313","cirrhosus",-66.6167,6.2917,26.433500289917,10.7376670837402,73.164794921875,89.7325210571289,34.6840019226074,20.007999420166,14.6760025024414,25.3286666870117,26.7320003509521,27.6453342437744,25.3286666870117,2176,382,13,75.7319107055664,1083,73,209,1083
"314","cirrhosus",-66.1167,6.4333,26.746000289917,11.3766670227051,75.2624053955078,74.77783203125,35.0480003356934,19.931999206543,15.1160011291504,25.8600006103516,27.291332244873,27.7560005187988,25.8600006103516,2190,395,26,73.3585357666016,1125,100,180,1125
"315","cirrhosus",-67.22,6.55,27.7880001068115,10.0986671447754,71.0173492431641,106.721771240234,36.2080001831055,21.988000869751,14.2199993133545,26.5279998779297,28.9780006408691,29.2773342132568,26.5279998779297,2179,421,9,82.2002105712891,1134,56,172,1134
"316","cirrhosus",-63.48,6.82,25.6464996337891,9.76233291625977,83.5816192626953,55.1542816162109,31.6960010528564,20.0160007476807,11.6800003051758,25.2413330078125,25.5273342132568,26.3840007781982,25.1366672515869,2042,342,38,64.6916198730469,966,140,405,174
"317","cirrhosus",-62.25,7,25.6783332824707,9.53933334350586,83.7665405273438,57.2630653381348,31.6000003814697,20.2119998931885,11.3880004882812,25.2980003356934,25.3926658630371,26.3573341369629,25.0693340301514,1611,308,27,63.8302154541016,747,123,283,167
"318","cirrhosus",-64.9833,7.1667,27.15016746521,9.67500019073486,81.4668197631836,55.2929878234863,33.3800010681152,21.503999710083,11.8760013580322,26.6660003662109,27.1633338928223,27.8959999084473,26.6660003662109,1809,344,17,79.3142700195312,943,59,318,943
"319","cirrhosus",-80.7011,7.2887,23.6149997711182,8.60199928283691,77.8039093017578,66.1739120483398,29.7199993133545,18.6639995574951,11.0559997558594,22.9033336639404,24.1886672973633,24.5439987182617,22.889331817627,2117,453,7,84.3998718261719,1063,29,102,848
"320","cirrhosus",-75.0749,7.3019,24.5843334197998,8.45666694641113,88.6071472167969,38.8688354492188,29.5,19.9559993743896,9.54400062561035,24.3133335113525,24.7946662902832,25.0886669158936,24.1153335571289,3643,491,77,48.2163314819336,1304,289,859,1038
"321","cirrhosus",-71.95,7.32,25.0715007781982,9.9796667098999,86.5388946533203,33.9419975280762,30.568000793457,19.0359992980957,11.5320014953613,24.7766666412354,25.0319995880127,25.4200000762939,24.7766666412354,2516,382,47,52.7741050720215,1027,214,580,1027
"322","cirrhosus",-60.4833,7.3667,25.7700004577637,8.57933330535889,81.2744750976562,55.4178352355957,31.3319988250732,20.7759990692139,10.5559997558594,25.7799987792969,25.0773334503174,26.4160003662109,25.0499992370605,1754,311,79,45.1891479492188,703,263,423,310
"324","cirrhosus",-60.5333,7.3833,25.7103328704834,8.58599948883057,81.0918045043945,55.6759262084961,31.2719993591309,20.6840000152588,10.5879993438721,25.728666305542,25.0160007476807,26.3559989929199,24.9839992523193,1783,301,77,44.8173446655273,730,258,424,312
"325","cirrhosus",-78.15,7.52719,26.3057537078857,7.24722242355347,74.3123245239258,48.0895118713379,31.6285724639893,21.8761901855469,9.75238227844238,25.7888889312744,26.761905670166,26.9428577423096,25.7888889312744,3076,508,6,70.5211563110352,1296,46,145,1296
"326","cirrhosus",-65.8667,7.5667,27.3209991455078,9.97933387756348,81.0010757446289,62.2903900146484,33.9000015258789,21.5799999237061,12.3200016021729,26.7320003509521,27.5366668701172,28.2253341674805,26.7320003509521,1695,317,11,80.823371887207,901,50,264,901
"327","cirrhosus",-61.7739,7.5974,25.7653331756592,9.74466705322266,84.3256072998047,56.8320388793945,31.7119998931885,20.1560001373291,11.5559997558594,25.5813331604004,25.8500003814697,26.25,25.0219993591309,1528,276,29,57.0950736999512,681,143,272,202
"328","cirrhosus",-58.95,7.65,26.761833190918,7.00966739654541,79.9095611572266,49.2046813964844,31.564001083374,22.7919998168945,8.77200126647949,26.738000869751,26.5053329467773,27.4260005950928,26.2280006408691,1986,302,90,39.5091285705566,697,279,430,336
"329","cirrhosus",-80.3167,7.7667,27.255500793457,9.24233341217041,79.9233169555664,71.1251068115234,33.6840019226074,22.1200008392334,11.564001083374,26.5380001068115,27.7819995880127,28.2653331756592,26.5380001068115,1529,310,5,83.1111679077148,760,24,139,760
"330","cirrhosus",-80.35,7.8667,27.295166015625,9.14699935913086,80.6898422241211,67.6316299438477,33.4879989624023,22.1520004272461,11.3359985351562,26.6133327484131,27.7560005187988,28.2633323669434,26.6133327484131,1422,292,4,82.7936859130859,697,28,130,697
"331","cirrhosus",-78.2443,8.0525,26.5543327331543,7.32000017166138,82.9932022094727,48.7485504150391,31.1599998474121,22.3400001525879,8.81999969482422,26.0473327636719,26.8500003814697,27.2119998931885,25.9680004119873,2886,418,41,55.5896835327148,1128,188,518,1065
"332","cirrhosus",-77.283,8.083,21.746000289917,7.47200012207031,85.8850479125977,30.6042194366455,26.1520004272461,17.4519996643066,8.70000076293945,21.4739990234375,21.7953338623047,22.1666660308838,21.4206657409668,2327,337,32,54.2370223999023,850,121,530,736
"333","cirrhosus",-77.3,8.17,20.511833190918,7.38700008392334,85.7756500244141,30.3465385437012,24.8040008544922,16.1919994354248,8.61200141906738,20.2800006866455,20.492000579834,20.9193344116211,20.1946678161621,2186,321,37,53.1346549987793,807,121,487,447
"334","cirrhosus",-72.17,8.17,25.2463340759277,8.69533348083496,82.2175979614258,51.3735656738281,30.4799995422363,19.9039993286133,10.576000213623,25.5,24.7053337097168,25.7106666564941,24.4933338165283,1899,267,71,40.9510231018066,730,252,648,293
"335","cirrhosus",-82.6582,8.3452,26.4971675872803,8.94299983978271,74.7242584228516,72.1326904296875,32.9640007019043,20.996000289917,11.9680004119873,26.0380001068115,26.8759994506836,27.554666519165,25.7466659545898,3026,597,49,68.6591873168945,1327,160,500,1050
"336","cirrhosus",-81.7774,8.4924,19.8810005187988,8.80666732788086,77.7150192260742,50.5521965026855,25.7080001831055,14.3759994506836,11.3320007324219,19.7339992523193,19.7686672210693,20.5786666870117,19.3073329925537,2843,487,34,67.2689361572266,1244,105,509,464
"337","cirrhosus",-67.4333,8.5265,27.6960010528564,10.220666885376,72.9214324951172,96.985221862793,35.439998626709,21.423999786377,14.015998840332,26.746000289917,28.3780002593994,29.0353336334229,26.746000289917,1476,286,5,90.8688201904297,829,19,249,829
"339","cirrhosus",-77.4423,8.6278,25.9947471618652,7.00760889053345,87.9776153564453,29.8885765075684,30.008695602417,22.043478012085,7.96521759033203,25.7804336547852,26.223913192749,26.4413032531738,25.7028980255127,2080,257,30,44.2513694763184,718,195,393,554
"346","cirrhosus",-67.37,8.82,27.7585010528564,10.2036666870117,73.5346374511719,98.5130157470703,35.4480018615723,21.57200050354,13.8760013580322,26.7859992980957,28.4340000152588,29.1259994506836,26.7686672210693,1221,225,2,85.5644226074219,650,12,228,586
"347","cirrhosus",-81.8167,8.9167,26.1220588684082,7.31274509429932,81.9490280151367,48.2509956359863,30.6000003814697,21.6764717102051,8.92352867126465,25.7431373596191,26.2970581054688,26.6921558380127,25.5049018859863,3097,409,74,36.851203918457,1060,359,504,777
"348","cirrhosus",-67.43,8.93,27.8048343658447,10.1496677398682,75.6309051513672,94.0805130004883,35.068000793457,21.6480007171631,13.4200000762939,26.8613319396973,28.3686676025391,29.1180000305176,26.8246669769287,1272,232,2,85.9628372192383,677,17,235,609
"349","cirrhosus",-79.5833,8.95,26.9433326721191,6.7377781867981,77.0325317382812,64.1681747436523,31.486665725708,22.7399997711182,8.74666595458984,26.3322219848633,27.2199993133545,27.843334197998,26.2866668701172,2177,355,12,64.8210067749023,934,63,347,845
"350","cirrhosus",-79.5333,8.9667,27.0691184997559,6.89117670059204,78.3088150024414,64.3415222167969,31.5705890655518,22.7705879211426,8.80000114440918,26.4009799957275,27.836275100708,27.9676475524902,26.4009799957275,2207,395,27,72.4960556030273,1152,129,166,1152
"351","cirrhosus",-67.43,9.02,27.6800003051758,10.093334197998,75.3233795166016,89.0444641113281,34.8240013122559,21.423999786377,13.4000015258789,26.8053321838379,28.1940002441406,28.9426670074463,26.7726669311523,1195,212,3,80.4531631469727,603,18,233,539
"352","cirrhosus",-79.4,9.05,27.0358333587646,6.91833305358887,77.2135467529297,67.0779571533203,31.7159996032715,22.7560005187988,8.95999908447266,26.3273334503174,27.8266677856445,27.978666305542,26.3273334503174,2119,377,31,67.5113677978516,989,120,195,989
